County,Year,Fertility Rate
"Jackson County, MS",2015.0,1.7728082500000002
"Jackson County, OR",2007.0,2.0402771100000003
"Jackson County, OR",2008.0,2.02447213
"Jackson County, OR",2009.0,1.9371405600000005
"Jackson County, OR",2010.0,1.9441219600000001
"Jackson County, OR",2011.0,1.93452049
"Jackson County, OR",2012.0,1.84858243
"Jackson County, OR",2013.0,1.8626181
"Jackson County, OR",2014.0,1.82527005
"Jackson County, OR",2015.0,1.88494061
"Jasper County, MO",2007.0,2.25845668
"Jasper County, MO",2008.0,2.19560517
"Jasper County, MO",2009.0,2.09440171
"Jasper County, MO",2010.0,2.1042654799999996
"Jasper County, MO",2011.0,1.9863799199999996
"Jasper County, MO",2012.0,2.13293357
"Jasper County, MO",2013.0,2.04901688
"Jasper County, MO",2014.0,2.035373629999999
"Jasper County, MO",2015.0,1.9897190400000002
"Jefferson County, AL",2007.0,2.0492964799999993
"Jefferson County, AL",2008.0,2.0131018299999996
"Jefferson County, AL",2009.0,2.1853366199999997
"Jefferson County, AL",2010.0,1.86029574
"Jefferson County, AL",2011.0,1.8703314400000002
"Jefferson County, AL",2012.0,1.8996655200000006
"Jefferson County, AL",2013.0,1.8240650099999998
"Jefferson County, AL",2014.0,1.8755952900000001
"Jefferson County, AL",2015.0,1.8558590300000006
"Jefferson County, CO",2007.0,1.9741691899999996
"Jefferson County, CO",2008.0,1.9024770200000003
"Jefferson County, CO",2009.0,1.8149219200000002
"Jefferson County, CO",2010.0,1.76010326
"Jefferson County, CO",2011.0,1.7039005800000002
"Jefferson County, CO",2012.0,1.6907062599999996
"Jefferson County, CO",2013.0,1.7240692399999995
"Jefferson County, CO",2014.0,1.6356012100000001
"Jefferson County, CO",2015.0,1.6028855600000003
"Jefferson County, KY",2007.0,2.1568469099999996
"Jefferson County, KY",2008.0,2.1176531
"Jefferson County, KY",2009.0,2.0676243499999996
"Jefferson County, KY",2010.0,2.0044128399999996
"Jefferson County, KY",2011.0,1.96283574
"Jefferson County, KY",2012.0,1.92189008
"Jefferson County, KY",2013.0,1.9165115600000004
"Jefferson County, KY",2014.0,1.9073567099999997
"Jefferson County, KY",2015.0,1.9154393600000001
"Jefferson County, MO",2007.0,2.1332123599999995
"Jefferson County, MO",2008.0,2.0408824499999993
"Jefferson County, MO",2009.0,2.0716116500000004
"Jefferson County, MO",2010.0,1.9893854600000003
"Jefferson County, MO",2011.0,1.9317245400000003
"Jefferson County, MO",2012.0,1.9538159300000002
"Jefferson County, MO",2013.0,1.9196653299999997
"Jefferson County, MO",2014.0,1.8144430299999998
"Jefferson County, MO",2015.0,1.8468614799999998
"Jefferson County, NY",2007.0,2.2199409699999997
"Jefferson County, NY",2008.0,2.6141531000000016
"Jefferson County, NY",2009.0,2.3970089000000003
"Jefferson County, NY",2010.0,2.4269314100000003
"Jefferson County, NY",2011.0,2.4052409400000005
"Jefferson County, NY",2012.0,2.5202649800000003
"Jefferson County, NY",2013.0,2.4903744799999994
"Jefferson County, NY",2014.0,2.34539771
"Jefferson County, NY",2015.0,2.41997567
"Jefferson County, TX",2007.0,2.20500607
"Jefferson County, TX",2008.0,2.1718583899999997
"Jefferson County, TX",2009.0,2.15566584
"Jefferson County, TX",2010.0,2.11346282
"Jefferson County, TX",2011.0,2.03022309
"Jefferson County, TX",2012.0,2.03139299
"Jefferson County, TX",2013.0,2.10317242
"Jefferson County, TX",2014.0,2.17632127
"Jefferson County, TX",2015.0,2.2450404200000005
"Jefferson Parish, LA",2007.0,2.1421808600000003
"Jefferson Parish, LA",2008.0,2.0807681400000004
"Jefferson Parish, LA",2009.0,2.00636373
"Jefferson Parish, LA",2010.0,1.9836649299999995
"Jefferson Parish, LA",2011.0,1.93085046
"Jefferson Parish, LA",2012.0,1.9344682800000004
"Jefferson Parish, LA",2013.0,1.8913142199999995
"Jefferson Parish, LA",2014.0,1.9773509200000003
"Jefferson Parish, LA",2015.0,2.0437419799999996
"Johnson County, IA",2007.0,1.64395906
"Johnson County, IA",2008.0,1.6816910000000003
"Johnson County, IA",2009.0,1.60044663
"Johnson County, IA",2010.0,1.7054029200000003
"Johnson County, IA",2011.0,1.6214139300000001
"Johnson County, IA",2012.0,1.62987352
"Johnson County, IA",2013.0,1.5613189399999998
"Johnson County, IA",2014.0,1.5729215299999997
"Johnson County, IA",2015.0,1.60144959
"Johnson County, IN",2007.0,2.2084425300000006
"Johnson County, IN",2008.0,2.1532088199999997
"Johnson County, IN",2009.0,2.0804826000000003
"Johnson County, IN",2010.0,1.9852108199999998
"Johnson County, IN",2011.0,2.06734805
"Johnson County, IN",2012.0,2.01967702
"Johnson County, IN",2013.0,1.9261935000000001
"Johnson County, IN",2014.0,1.8688359399999999
"Johnson County, IN",2015.0,1.9109454999999997
"Johnson County, KS",2007.0,2.1863496099999997
"Johnson County, KS",2008.0,2.14252334
"Johnson County, KS",2009.0,2.0517772700000005
"Johnson County, KS",2010.0,1.98411749
"Johnson County, KS",2011.0,1.94362462
"Johnson County, KS",2012.0,1.93707337
"Johnson County, KS",2013.0,1.8812796099999998
"Johnson County, KS",2014.0,1.88073628
"Johnson County, KS",2015.0,1.9088253199999998
"Johnson County, TX",2007.0,2.3052984999999997
"Johnson County, TX",2008.0,2.4002797000000005
"Johnson County, TX",2009.0,2.3571444800000005
"Johnson County, TX",2010.0,2.12797302
"Johnson County, TX",2011.0,2.0587141499999997
"Johnson County, TX",2012.0,2.0581391900000003
"Johnson County, TX",2013.0,2.10077958
"Johnson County, TX",2014.0,2.06675163
"Johnson County, TX",2015.0,2.08463241
"Johnston County, NC",2007.0,2.550583729999999
"Johnston County, NC",2008.0,2.542919199999999
"Johnston County, NC",2009.0,2.37831595
"Johnston County, NC",2010.0,2.2088302300000002
"Johnston County, NC",2011.0,2.1920614100000004
"Johnston County, NC",2012.0,2.1140531100000004
"Johnston County, NC",2013.0,2.041522299999999
"Johnston County, NC",2014.0,2.1274395600000005
"Johnston County, NC",2015.0,2.04302397
"Kalamazoo County, MI",2007.0,1.83489082
"Kalamazoo County, MI",2008.0,1.7479948200000002
"Kalamazoo County, MI",2009.0,1.67924776
"Kalamazoo County, MI",2010.0,1.7002549000000002
"Kalamazoo County, MI",2011.0,1.64322146
"Kalamazoo County, MI",2012.0,1.7137848700000005
"Kalamazoo County, MI",2013.0,1.70410102
"Kalamazoo County, MI",2014.0,1.7211195499999996
"Kalamazoo County, MI",2015.0,1.70352195
"Kanawha County, WV",2007.0,2.04860087
"Kanawha County, WV",2008.0,2.09989253
"Kanawha County, WV",2009.0,2.02757206
"Kanawha County, WV",2010.0,1.8951191
"Kanawha County, WV",2011.0,1.85955855
"Kanawha County, WV",2012.0,1.9457715199999999
"Kanawha County, WV",2013.0,1.9661021000000003
"Kanawha County, WV",2014.0,1.9114554200000002
"Kanawha County, WV",2015.0,1.8607652700000006
"Kane County, IL",2007.0,2.59726211
"Kane County, IL",2008.0,2.4935017699999995
"Kane County, IL",2009.0,2.3163343100000002
"Kane County, IL",2010.0,2.1548803
"Kane County, IL",2011.0,2.0794059299999996
"Kane County, IL",2012.0,2.0750450999999996
"Kane County, IL",2013.0,2.06947301
"Kane County, IL",2014.0,2.08860392
"Kane County, IL",2015.0,2.0406622
"Kankakee County, IL",2007.0,2.23285667
"Kankakee County, IL",2008.0,1.9813187199999998
"Kankakee County, IL",2009.0,2.01846341
"Kankakee County, IL",2010.0,1.8826710800000002
"Kankakee County, IL",2011.0,1.81857997
"Kankakee County, IL",2012.0,1.78647792
"Kankakee County, IL",2013.0,1.8129821000000002
"Kankakee County, IL",2014.0,1.8051719
"Kankakee County, IL",2015.0,1.8424533600000004
"Kaufman County, TX",2014.0,2.16219378
"Kaufman County, TX",2015.0,2.1063669899999997
"Kendall County, IL",2014.0,1.93011563
"Kendall County, IL",2015.0,1.8788419800000005
"Kennebec County, ME",2007.0,1.7519251
"Kennebec County, ME",2008.0,1.6744365300000004
"Kennebec County, ME",2009.0,1.77199952
"Kennebec County, ME",2010.0,1.6869219899999999
"Kennebec County, ME",2011.0,1.63782179
"Kennebec County, ME",2012.0,1.6838956899999997
"Kennebec County, ME",2013.0,1.53307684
"Kennebec County, ME",2014.0,1.7546361599999998
"Kennebec County, ME",2015.0,1.6975062400000005
"Kenosha County, WI",2007.0,1.9706558200000002
"Kenosha County, WI",2008.0,2.1057371
"Kenosha County, WI",2009.0,1.9734078900000003
"Kenosha County, WI",2010.0,1.8709665
"Kenosha County, WI",2011.0,1.7873951099999994
"Kenosha County, WI",2012.0,1.73725597
"Kenosha County, WI",2013.0,1.8232281100000005
"Kenosha County, WI",2014.0,1.78604656
"Kenosha County, WI",2015.0,1.72798839
"Kent County, DE",2007.0,2.05231829
"Kent County, DE",2008.0,2.1114816899999997
"Kent County, DE",2009.0,2.0386011900000005
"Kent County, DE",2010.0,1.98540554
"Kent County, DE",2011.0,1.8842753599999995
"Kent County, DE",2012.0,1.86477216
"Kent County, DE",2013.0,1.7957641899999996
"Kent County, DE",2014.0,1.7840962500000004
"Kent County, DE",2015.0,1.8052076400000003
"Kent County, MI",2007.0,2.2151480799999996
"Kent County, MI",2008.0,2.097644959999999
"Kent County, MI",2009.0,2.0595208400000002
"Kent County, MI",2010.0,1.9963378500000002
"Kent County, MI",2011.0,2.00740888
"Kent County, MI",2012.0,2.0270861
"Kent County, MI",2013.0,1.9633560400000003
"Kent County, MI",2014.0,1.9489867200000004
"Kent County, MI",2015.0,1.8953989200000003
"Kent County, RI",2007.0,1.7126691300000003
"Kent County, RI",2008.0,1.7090476999999997
"Kent County, RI",2009.0,1.6508859800000004
"Kent County, RI",2010.0,1.64692027
"Kent County, RI",2011.0,1.60888129
"Kent County, RI",2012.0,1.6075993300000004
"Kent County, RI",2013.0,1.5715821599999997
"Kent County, RI",2014.0,1.5134700399999996
"Kent County, RI",2015.0,1.6215464099999994
"Kenton County, KY",2007.0,2.3727031599999995
"Kenton County, KY",2008.0,2.2695306499999996
"Kenton County, KY",2009.0,2.28582529
"Kenton County, KY",2010.0,2.1653331
"Kenton County, KY",2011.0,2.1217516200000004
"Kenton County, KY",2012.0,2.11225126
"Kenton County, KY",2013.0,2.01725185
"Kenton County, KY",2014.0,2.06749805
"Kenton County, KY",2015.0,2.04079406
"Kern County, CA",2007.0,2.7963417300000004
"Kern County, CA",2008.0,2.736996299999999
"Kern County, CA",2009.0,2.6028474400000006
"Kern County, CA",2010.0,2.493505119999999
"Kern County, CA",2011.0,2.43188594
"Kern County, CA",2012.0,2.4467256300000004
"Kern County, CA",2013.0,2.3467357500000006
"Kern County, CA",2014.0,2.32283437
"Kern County, CA",2015.0,2.23622484
"King County, WA",2007.0,1.7704685
"King County, WA",2008.0,1.7732080899999998
"King County, WA",2009.0,1.72693274
"King County, WA",2010.0,1.6725381200000002
"King County, WA",2011.0,1.6451561699999997
"King County, WA",2012.0,1.6316397
"King County, WA",2013.0,1.5906763899999998
"King County, WA",2014.0,1.5768291600000002
"King County, WA",2015.0,1.53731037
"Kings County, CA",2007.0,2.8203202799999993
"Kings County, CA",2008.0,2.7362646300000004
"Kings County, CA",2009.0,2.61798493
"Kings County, CA",2010.0,2.4723474499999996
"Kings County, CA",2011.0,2.5214468700000006
"Kings County, CA",2012.0,2.33878637
"Kings County, CA",2013.0,2.3545536300000007
"Kings County, CA",2014.0,2.29503487
"Kings County, CA",2015.0,2.2261208499999996
"Kings County, NY",2007.0,2.1324673400000007
"Kings County, NY",2008.0,2.08867985
"Kings County, NY",2009.0,2.07175333
"Kings County, NY",2010.0,2.0348619599999997
"Kings County, NY",2011.0,2.0066885599999997
"Kings County, NY",2012.0,2.0160793200000002
"Kings County, NY",2013.0,1.9288352599999998
"Kings County, NY",2014.0,1.9289947300000003
"Kings County, NY",2015.0,1.9048955299999994
"Kitsap County, WA",2007.0,2.0151426100000003
"Kitsap County, WA",2008.0,2.0977413700000005
"Kitsap County, WA",2009.0,1.96686547
"Kitsap County, WA",2010.0,1.9620527999999997
"Kitsap County, WA",2011.0,1.9104247099999996
"Kitsap County, WA",2012.0,1.9103460600000002
"Kitsap County, WA",2013.0,1.81789131
"Kitsap County, WA",2014.0,1.9581341100000005
"Kitsap County, WA",2015.0,1.87352272
"Knox County, TN",2007.0,1.7437862900000003
"Knox County, TN",2008.0,1.7680065900000004
"Knox County, TN",2009.0,1.7071681400000003
"Knox County, TN",2010.0,1.6286906199999995
"Knox County, TN",2011.0,1.6233780299999996
"Knox County, TN",2012.0,1.6604503099999997
"Knox County, TN",2013.0,1.60964696
"Knox County, TN",2014.0,1.6459886399999997
"Knox County, TN",2015.0,1.68097393
"Kootenai County, ID",2007.0,2.1594947100000006
"Kootenai County, ID",2008.0,2.1854901599999996
"Kootenai County, ID",2009.0,2.09176247
"Kootenai County, ID",2010.0,2.02370113
"Kootenai County, ID",2011.0,1.8855513500000003
"Kootenai County, ID",2012.0,1.9828468199999998
"Kootenai County, ID",2013.0,1.9298029900000002
"Kootenai County, ID",2014.0,1.9689293700000003
"Kootenai County, ID",2015.0,2.01661526
"La Crosse County, WI",2007.0,1.6993166700000002
"La Crosse County, WI",2008.0,1.72995093
"La Crosse County, WI",2009.0,1.7585310399999998
"La Crosse County, WI",2010.0,1.6582323499999998
"La Crosse County, WI",2011.0,1.6370531900000003
"La Crosse County, WI",2012.0,1.4702157299999998
"La Crosse County, WI",2013.0,1.51983572
"La Crosse County, WI",2014.0,1.5172914700000002
"La Crosse County, WI",2015.0,1.60109563
"La Porte County, IN",2007.0,2.3654265899999998
"La Porte County, IN",2008.0,2.32144238
"La Porte County, IN",2009.0,2.2372053299999997
"La Porte County, IN",2010.0,2.1104761
"La Porte County, IN",2011.0,2.1608872399999997
"La Porte County, IN",2012.0,2.0972457999999996
"La Porte County, IN",2013.0,2.1174078700000005
"La Porte County, IN",2014.0,2.125156960000001
"La Porte County, IN",2015.0,2.1588186699999996
"LaSalle County, IL",2007.0,2.09132932
"LaSalle County, IL",2008.0,2.11060004
"LaSalle County, IL",2009.0,2.0027078000000005
"LaSalle County, IL",2010.0,1.9598134899999995
"LaSalle County, IL",2011.0,1.90478126
"LaSalle County, IL",2012.0,1.7447156200000002
"LaSalle County, IL",2013.0,1.7756436600000005
"LaSalle County, IL",2014.0,1.92956812
"LaSalle County, IL",2015.0,2.0588366099999997
"Lackawanna County, PA",2007.0,1.82718308
"Lackawanna County, PA",2008.0,1.7797609600000002
"Lackawanna County, PA",2009.0,1.7677897900000004
"Lackawanna County, PA",2010.0,1.7224624700000002
"Lackawanna County, PA",2011.0,1.65306954
"Lackawanna County, PA",2012.0,1.60521002
"Lackawanna County, PA",2013.0,1.6668486
"Lackawanna County, PA",2014.0,1.6647704
"Lackawanna County, PA",2015.0,1.6719017399999998
"Lafayette Parish, LA",2007.0,1.8850071300000004
"Lafayette Parish, LA",2008.0,1.89465996
"Lafayette Parish, LA",2009.0,1.93159788
"Lafayette Parish, LA",2010.0,1.77022672
"Lafayette Parish, LA",2011.0,1.7370382199999999
"Lafayette Parish, LA",2012.0,1.8423722100000002
"Lafayette Parish, LA",2013.0,1.9033777800000002
"Lafayette Parish, LA",2014.0,1.8519961000000003
"Lafayette Parish, LA",2015.0,1.84822035
"Lake County, FL",2007.0,2.4683236600000003
"Lake County, FL",2008.0,2.2950194299999995
"Lake County, FL",2009.0,2.1231740400000003
"Lake County, FL",2010.0,2.1023254599999994
"Lake County, FL",2011.0,1.9512666600000002
"Lake County, FL",2012.0,1.99173863
"Lake County, FL",2013.0,1.9560004500000006
"Lake County, FL",2014.0,1.95297551
"Lake County, FL",2015.0,1.88006823
"Lake County, IL",2007.0,2.3375618599999997
"Lake County, IL",2008.0,2.2637034000000007
"Lake County, IL",2009.0,2.1530581499999992
"Lake County, IL",2010.0,2.022755980000001
"Lake County, IL",2011.0,1.9565865500000004
"Lake County, IL",2012.0,1.9679965399999997
"Lake County, IL",2013.0,1.93109589
"Lake County, IL",2014.0,1.9337853299999999
"Lake County, IL",2015.0,1.8974021200000006
"Lake County, IN",2007.0,2.12388041
"Lake County, IN",2008.0,2.0984054300000006
"Lake County, IN",2009.0,2.1057076599999998
"Lake County, IN",2010.0,2.03092237
"Lake County, IN",2011.0,1.93465701
"Lake County, IN",2012.0,1.8913204000000003
"Lake County, IN",2013.0,1.91993176
"Lake County, IN",2014.0,1.95711361
"Lake County, IN",2015.0,1.9153413600000002
"Lake County, OH",2007.0,1.9618804399999998
"Lake County, OH",2008.0,1.9676042500000002
"Lake County, OH",2009.0,1.8453261300000001
"Lake County, OH",2010.0,1.8528640299999994
"Lake County, OH",2011.0,1.77719705
"Lake County, OH",2012.0,1.70146554
"Lake County, OH",2013.0,1.7981777499999998
"Lake County, OH",2014.0,1.7079077500000006
"Lake County, OH",2015.0,1.8100274900000002
"Lancaster County, NE",2007.0,1.98826683
"Lancaster County, NE",2008.0,1.98337053
"Lancaster County, NE",2009.0,1.9348472399999999
"Lancaster County, NE",2010.0,1.9009337000000002
"Lancaster County, NE",2011.0,1.7960176800000003
"Lancaster County, NE",2012.0,1.86943681
"Lancaster County, NE",2013.0,1.85947743
"Lancaster County, NE",2014.0,1.8905883299999997
"Lancaster County, NE",2015.0,1.8782169199999998
"Lancaster County, PA",2007.0,2.3315932899999994
"Lancaster County, PA",2008.0,2.2664718799999997
"Lancaster County, PA",2009.0,2.26663385
"Lancaster County, PA",2010.0,2.1513164000000007
"Lancaster County, PA",2011.0,2.13848804
"Lancaster County, PA",2012.0,2.1189800299999995
"Lancaster County, PA",2013.0,2.12616333
"Lancaster County, PA",2014.0,2.1212506400000004
"Lancaster County, PA",2015.0,2.12564264
"Lane County, OR",2007.0,1.6234322100000003
"Lane County, OR",2008.0,1.5872219500000004
"Lane County, OR",2009.0,1.48647033
"Lane County, OR",2010.0,1.44218378
"Lane County, OR",2011.0,1.4509408700000004
"Lane County, OR",2012.0,1.4613155500000004
"Lane County, OR",2013.0,1.4865284900000002
"Lane County, OR",2014.0,1.55716339
"Lane County, OR",2015.0,1.4969010900000002
"Larimer County, CO",2007.0,1.6948192199999998
"Larimer County, CO",2008.0,1.6747302699999997
"Larimer County, CO",2009.0,1.6562731800000001
"Larimer County, CO",2010.0,1.57222853
"Larimer County, CO",2011.0,1.5420100999999997
"Larimer County, CO",2012.0,1.5492206299999993
"Larimer County, CO",2013.0,1.5334786100000002
"Larimer County, CO",2014.0,1.52391013
"Larimer County, CO",2015.0,1.4959508799999996
"Lebanon County, PA",2007.0,2.22299358
"Lebanon County, PA",2008.0,2.15990151
"Lebanon County, PA",2009.0,2.1187808
"Lebanon County, PA",2010.0,2.0825078699999997
"Lebanon County, PA",2011.0,2.0989149799999995
"Lebanon County, PA",2012.0,2.0652930899999995
"Lebanon County, PA",2013.0,1.9873473799999999
"Lebanon County, PA",2014.0,2.03667824
"Lebanon County, PA",2015.0,1.9642653299999997
"Lee County, AL",2007.0,1.5997859199999995
"Lee County, AL",2008.0,1.5363687200000002
"Lee County, AL",2009.0,1.24312207
"Lee County, AL",2010.0,1.30484409
"Lee County, AL",2011.0,1.2779858400000004
"Lee County, AL",2012.0,1.40657039
"Lee County, AL",2013.0,1.45131753
"Lee County, AL",2014.0,1.4731499099999998
"Lee County, AL",2015.0,1.5368285000000004
